folio,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice, Adjusted income (TOTAL) ,rent,,period
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817761,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30817762,350,3,$199.85,"$69,947.50",$599.55,,
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817767,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30817768,350,3,$17.10,"$5,985.00",$51.30,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569831,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31569832,200,2,$199.85,"$39,970.00",$399.70,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569837,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31569838,200,2,$17.10,"$3,420.00",$34.20,,
A06170424,70136001,Facturado,gp@vsys.com,01/10/2017,31605565,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31605566,100,2,$199.85,"$19,985.00",$399.70,,
A06170424,70136001,Facturado,gp@vsys.com,01/10/2017,31605571,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31605572,100,2,$17.10,"$1,710.00",$34.20,,
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817761,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30817762,350,2,$199.85,"$69,947.50",$399.70,,
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817767,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30817768,350,2,$17.10,"$5,985.00",$34.20,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569831,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31569832,200,3,$199.85,"$39,970.00",$599.55,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569837,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31569838,200,3,$17.10,"$3,420.00",$51.30,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569832,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31569832,200,1,$199.85,"$39,970.00",$199.85,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569838,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31569838,200,1,$17.10,"$3,420.00",$17.10,,
A11180169,70192553,Facturado,gp@vsys.com,10/01/2018,33668498,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,33668498,1,1,$223.45,$223.45,$223.45,,
A05171448,71611453,Facturado,gp@vsys.com,01/10/2017,31391043,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,31391043,50,2,$223.45,"$11,172.50",$446.90,,
A05171448,71611453,Facturado,gp@vsys.com,01/10/2017,31391049,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31391049,50,2,$12.00,$600.00,$24.00,,
A06170424,70136001,Facturado,gp@vsys.com,01/10/2017,31605566,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31605566,100,1,$199.85,"$19,985.00",$199.85,,
A06170424,70136001,Facturado,gp@vsys.com,01/10/2017,31605572,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31605572,100,1,$17.10,"$1,710.00",$17.10,,
A06170424,70136001,Facturado,gp@vsys.com,01/10/2017,31605571,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31605572,100,1,$17.10,"$1,710.00",$17.10,,
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817761,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30817762,350,4,$199.85,"$69,947.50",$799.40,,
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817767,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30817768,350,4,$17.10,"$5,985.00",$68.40,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569831,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31569832,200,4,$199.85,"$39,970.00",$799.40,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569837,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31569838,200,4,$17.10,"$3,420.00",$68.40,,
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817761,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30817762,350,1,$199.85,"$69,947.50",$199.85,,
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817767,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30817768,350,1,$17.10,"$5,985.00",$17.10,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569831,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31569832,200,2,$199.85,"$39,970.00",$399.70,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569837,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31569838,200,2,$17.10,"$3,420.00",$34.20,,
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817761,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30817762,350,2,$199.85,"$69,947.50",$399.70,,
A12160270,71601573,Facturado,gp@vsys.com,01/10/2017,30817767,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30817768,350,2,$17.10,"$5,985.00",$34.20,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569831,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31569832,200,4,$199.85,"$39,970.00",$799.40,,
A05172283,71399372,Facturado,gp@vsys.com,01/10/2017,31569837,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31569838,200,4,$17.10,"$3,420.00",$68.40,,
A09180253,71399372,Facturado,gp@vsys.com,01/10/2017,33513074,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,33513075,260,2,$199.85,"$51,961.00",$399.70,,
A09180253,71399372,Facturado,gp@vsys.com,01/10/2017,33513076,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,33513077,260,2,$17.10,"$4,446.00",$34.20,,
A12171934,71641667,Facturado,gp@vsys.com,03/01/2019,32473369,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,32473370,190,99,$223.45,"$42,455.50","$22,121.55",,
A12171934,71641667,Facturado,gp@vsys.com,03/01/2019,32473371,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,32473372,3,1,$41.95,$125.85,$41.95,,
A12171934,71641667,Facturado,gp@vsys.com,03/01/2019,32473375,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,32473376,190,99,$12.00,"$2,280.00","$1,188.00",,
A12171934,71641667,Facturado,gp@vsys.com,03/01/2019,32473380,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,32473381,1,1,$455.00,$455.00,$455.00,,
A05181306,71712173,Facturado,gp@vsys.com,03/01/2019,33074629,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,33074630,28,25,$223.45,"$6,256.60","$5,586.25",,
A05181306,71712173,Facturado,gp@vsys.com,03/01/2019,33074631,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,33074632,3,2,$41.95,$125.85,$83.90,,
A05181306,71712173,Facturado,gp@vsys.com,03/01/2019,33074635,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,33074636,28,25,$12.00,$336.00,$300.00,,
A05181306,71712173,Facturado,gp@vsys.com,03/01/2019,33074645,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,33074646,1,1,$455.00,$455.00,$455.00,,
A12160117,70146538,Facturado,gp@vsys.com,03/01/2019,30753031,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30753032,15,15,$199.85,"$2,997.75","$2,997.75",,
A12160117,70146538,Facturado,gp@vsys.com,03/01/2019,30753058,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30753059,1,1,$647.10,$647.10,$647.10,,
A12160117,70146538,Facturado,gp@vsys.com,03/01/2019,30753060,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30753061,15,15,$17.10,$256.50,$256.50,,
 A10160276 ,71595396,Facturado,gp@vsys.com,01/10/2017,30636412,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30636413,11,9,$137.10,"$1,508.10","$1,233.90",,
 A10160276 ,71595396,Facturado,gp@vsys.com,01/10/2017,30636414,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30636415,3,2,$165.73,$497.19,$331.46,,
 A10160276 ,71595396,Facturado,gp@vsys.com,01/10/2017,30636416,UNC.CUAD.BS.203,UNR.CUAD.BS.203,30636417,14,11,$7.20,$100.80,$79.20,,
 A10160276 ,71595396,Facturado,gp@vsys.com,01/10/2017,30636418,UNC.CUAD.BS.901 ,UNR.CUAD.BS.901,30636419,14,11,$17.10,$239.40,$188.10,,
A10160279,71595396,Facturado,gp@vsys.com,01/10/2017,30636780,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30636781,1,1,$647.10,$647.10,$647.10,,
 A10160276 ,71595396,Facturado,gp@vsys.com,01/10/2017,30636414,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30636415,3,1,$165.73,$497.19,$165.73,,
A10160276,71595396,Facturado,gp@vsys.com,01/10/2017,30636412,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30636413,11,1,$137.10,"$1,508.10",$137.10,,
A10160276,71595396,Facturado,gp@vsys.com,01/10/2017,30636418,UNC.CUAD.BS.901 ,UNR.CUAD.BS.901,30636419,14,1,$17.10,$239.40,$17.10,,
A10160276,71595396,Facturado,gp@vsys.com,01/10/2017,30636412,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30636413,11,8,$137.10,"$1,508.10","$1,096.80",,
A10160276,71595396,Facturado,gp@vsys.com,01/10/2017,30636418,UNC.CUAD.BS.901 ,UNR.CUAD.BS.901,30636419,14,8,$17.10,$239.40,$136.80,,
A06171126,71595396,Facturado,gp@vsys.com,01/10/2017,31645686,UNC.CUAD.BS.201,UNR.CUAD.BS.201,31645688,1,1,$51.30,$51.30,$51.30,,
A04170167,71595396,Facturado,gp@vsys.com,01/10/2017,31264467,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31264469,9,9,$165.73,"$1,491.57","$1,491.57",,
A12160558,71415035,Facturado,gp@vsys.com,01/10/2017,30892026,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30892027,4,4,$121.13,$484.52,$484.52,,
A12160558,71415035,Facturado,gp@vsys.com,01/10/2017,30892028,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30892029,3,3,$199.85,$599.55,$599.55,,
A12160558,71415035,Facturado,gp@vsys.com,01/10/2017,30892032,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30892033,7,7,$17.10,$119.70,$119.70,,
A12160558,71415035,Facturado,gp@vsys.com,01/10/2017,30892042,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30892043,1,1,$647.10,$647.10,$647.10,,
A12160556,70066500,Facturado,gp@vsys.com,10/01/2017,30891940,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30891941,3,3,$199.85,$599.55,$599.55,,
A12160556,70066500,Facturado,gp@vsys.com,10/01/2017,30891934,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30891935,4,4,$121.13,$484.52,$484.52,,
A12160556,70066500,Facturado,gp@vsys.com,10/01/2017,30891954,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30891955,7,7,$17.10,$119.70,$119.70,,
A12160556,70066500,Facturado,gp@vsys.com,10/01/2017,30891972,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30891973,1,1,$647.10,$647.10,$647.10,,
A07170617,71415035,Facturado,gp@vsys.com,01/10/2017,31817869,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31817871,2,2,$121.13,$242.26,$242.26,,
A07170617,71415035,Facturado,gp@vsys.com,01/10/2017,31817871,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31817873,2,2,$17.10,$34.20,$34.20,,
A12160557,71387028,Facturado,gp@vsys.com,01/10/2017,30891991,UNR.CUAD.BS.101,UNR.CUAD.BS.101,30891992,4,4,$121.13,$484.52,$484.52,,
A12160557,71387028,Facturado,gp@vsys.com,01/10/2017,30891993,UNR.CUAD.BS.201,UNR.CUAD.BS.201,30891994,3,1,$51.30,$153.90,$51.30,,
A12160557,71387028,Facturado,gp@vsys.com,01/10/2017,30891995,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30891996,7,7,$17.10,$119.70,$119.70,,
A12160557,71387028,Facturado,gp@vsys.com,01/10/2017,30892005,UNR.CUAD.BS.902,UNR.CUAD.BS.902,30892006,1,1,$647.10,$647.10,$647.10,,
A12160557,71387028,Facturado,gp@vsys.com,01/10/2017,30892024,UNR.CUAD.BS.104,UNR.CUAD.BS.104,30892025,3,3,$199.85,$599.55,$599.55,,
A03170500,71397770,Facturado,gp@vsys.com,01/11/2017,31162901,UNC.CUAD.BS.104,UNC.CUAD.BS.104,31162902,3,3,$199.85,$599.55,$599.55,,
A03170500,71397770,Facturado,gp@vsys.com,01/11/2017,31162903,UNC.CUAD.BS.201,UNC.CUAD.BS.201,31162904,3,1,$51.30,$51.30,$51.30,,
A03170500,71397770,Facturado,gp@vsys.com,01/11/2017,31162905,UNC.CUAD.BS.901,UNC.CUAD.BS.901,31162906,9,9,$17.10,$153.90,$153.90,,
A03170500,71397770,Facturado,gp@vsys.com,01/11/2017,31162915,UNC.CUAD.BS.902,UNC.CUAD.BS.902,31162916,1,1,$647.10,$647.10,$647.10,,
A03170500,71397770,Facturado,gp@vsys.com,01/11/2017,31162936,UNC.CUAD.BS.101,UNC.CUAD.BS.101,31162937,6,6,$121.13,$726.78,$726.78,,
A05180978,71415035,Facturado,gp@vsys.com,01/10/2017,33068968,UNC.CUAD.BS.101,UNR.CUAD.BS.101,33068969,1,1,$121.46,$121.46,$121.46,,
A05180978,71415035,Facturado,gp@vsys.com,01/10/2017,33068970,UNC.CUAD.BS.901,UNR.CUAD.BS.901,33068971,1,1,$17.10,$17.10,$17.10,,
A08180205,71415035,Facturado,gp@vsys.com,01/10/2017,33145977,UNC.CUAD.BS.901,UNC.CUAD.BS.901,33145977,1,1,$17.10,$17.10,$17.10,,
A08180205,71415035,Facturado,gp@vsys.com,01/10/2017,33145982,UNC.CUAD.BS.101,UNC.CUAD.BS.101,33145982,1,1,$121.46,$121.46,$121.46,,
A01191100,70066500,Facturado,gp@vsys.com,01/10/2017,34070140,UNC.CUAD.BS.101,UNR.CUAD.BS.101,34070141,1,1,$121.46,$121.46,$121.46,,
A01191100,70066500,Facturado,gp@vsys.com,01/10/2017,34070142,UNC.CUAD.BS.901,UNR.CUAD.BS.901,34070143,1,1,$17.10,$17.10,$17.10,,
A06160123,71564805,Facturado,gp@vsys.com,01/10/2017,30284558,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30284559,8,8,$137.10,"$1,096.80","$1,096.80",,
A06160123,71564805,Facturado,gp@vsys.com,01/10/2017,30284560,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30284561,1,1,$199.85,$199.85,$199.85,,
A06160123,71564805,Facturado,gp@vsys.com,01/10/2017,30284562,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30284563,1,1,$51.30,$51.30,$51.30,,
A06160123,71564805,Facturado,gp@vsys.com,01/10/2017,30284564,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30284565,9,9,$17.10,$153.90,$153.90,,
A06160126,71564814,Facturado,gp@vsys.com,01/10/2017,30284517,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30284518,8,8,$137.10,"$1,096.80","$1,096.80",,
A06160126,71564814,Facturado,gp@vsys.com,01/10/2017,30284519,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30284520,1,1,$199.85,$199.85,$199.85,,
A06160126,71564814,Facturado,gp@vsys.com,01/10/2017,30284521,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30284522,1,1,$51.30,$51.30,$51.30,,
A06160126,71564814,Facturado,gp@vsys.com,01/10/2017,30284523,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30284524,9,9,$17.10,$153.90,$153.90,,
A06160125,71564803,Facturado,gp@vsys.com,01/10/2017,30284474,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30284475,9,9,$137.10,"$1,233.90","$1,233.90",,
A06160125,71564803,Facturado,gp@vsys.com,01/10/2017,30284476,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30284477,1,1,$199.85,$199.85,$199.85,,
A06160125,71564803,Facturado,gp@vsys.com,01/10/2017,30284478,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30284479,1,1,$51.30,$51.30,$51.30,,
A06160125,71564803,Facturado,gp@vsys.com,01/10/2017,30284480,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30284481,10,10,$17.10,$171.00,$171.00,,
A06160420,70054843,Facturado,gp@vsys.com,01/10/2017,30280253,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30280254,8,8,$165.73,"$1,325.84","$1,325.84",,
A06160420,70054843,Facturado,gp@vsys.com,01/10/2017,30280255,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30280256,7,7,$199.85,"$1,398.95","$1,398.95",,
A06160420,70054843,Facturado,gp@vsys.com,01/10/2017,30280259,UNC.CUAD.BS.202,UNR.CUAD.BS.202 ,30280260,1,1,$522.00,$522.00,$522.00,,
A06160420,70054843,Facturado,gp@vsys.com,01/10/2017,30280261,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30280262,15,15,$17.10,$256.50,$256.50,,
A06160420,70054843,Facturado,gp@vsys.com,01/10/2017,30280274,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30280275,1,1,$647.10,$647.10,$647.10,,
A11160082,71598391,Facturado,gp@vsys.com,01/10/2017,30691978,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30691979,44,44,$137.10,"$6,032.40","$6,032.40",,
A11160082,71598391,Facturado,gp@vsys.com,01/10/2017,30691981,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30691982,1,1,$165.73,$165.73,$165.73,,
A11160082,71598391,Facturado,gp@vsys.com,01/10/2017,30691983,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30691984,1,1,$51.30,$51.30,$51.30,,
A11160082,71598391,Facturado,gp@vsys.com,01/10/2017,30691985,UNC.CUAD.BS.203,UNR.CUAD.BS.203,30691986,1,1,$7.20,$7.20,$7.20,,
A11160082,71598391,Facturado,gp@vsys.com,01/10/2017,30691987,UNC.CUAD.BS.204,UNR.CUAD.BS.204,30691988,1,1,$10.80,$10.80,$10.80,,
A11160082,71598391,Facturado,gp@vsys.com,01/10/2017,30691990,UNC.CUAD.BS.205,UNR.CUAD.BS.205,30691991,1,1,$16.20,$16.20,$16.20,,
A11160082,71598391,Facturado,gp@vsys.com,01/10/2017,30691992,UNC.CUAD.BS.205.1,UNR.CUAD.BS.205.1,30691993,1,1,$16.20,$16.20,$16.20,,
A11160082,71598391,Facturado,gp@vsys.com,01/10/2017,30691994,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30691995,45,45,$17.10,$769.50,$769.50,,
A11160082,71598391,Facturado,gp@vsys.com,01/10/2017,30692003,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30692004,1,1,$647.10,$647.10,$647.10,,
A02170340,71616600,Facturado,gp@vsys.com,01/10/2017,31095721,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31095722,4,3,$165.73,$662.92,$497.19,,
A02170340,71616600,Facturado,gp@vsys.com,01/10/2017,31095723,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095724,4,3,$17.10,$68.40,$51.30,,
A02170342,71298409,Facturado,gp@vsys.com,01/10/2017,31095943,UNC.CUAD.BS.902,UNR.CUAD.BS.902,31095944,1,1,$647.10,$647.10,$647.10,,
A02170342,71298409,Facturado,gp@vsys.com,01/10/2017,31095950,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095951,14,14,$17.10,$239.40,$239.40,,
A02170342,71298409,Facturado,gp@vsys.com,01/10/2017,31095952,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095953,14,14,$199.85,"$2,797.90","$2,797.90",,
A02170328,71617079,Facturado,gp@vsys.com,01/10/2017,31095874,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095875,3,3,$199.85,$599.55,$599.55,,
A02170328,71617079,Facturado,gp@vsys.com,01/10/2017,31095876,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095877,4,4,$17.10,$68.40,$68.40,,
A02170332,71615861,Facturado,gp@vsys.com,01/10/2017,31095547,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095548,3,3,$199.85,$599.55,$599.55,,
A02170332,71615861,Facturado,gp@vsys.com,01/10/2017,31095549,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095550,3,3,$17.10,$51.30,$51.30,,
A02170329,71616616,Facturado,gp@vsys.com,01/10/2017,31095823,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095824,4,4,$199.85,$799.40,$799.40,,
A02170329,71616616,Facturado,gp@vsys.com,01/10/2017,31095825,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095826,4,4,$17.10,$68.40,$68.40,,
A02170339,71341245,Facturado,gp@vsys.com,01/10/2017,31095663,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095664,6,6,$199.85,"$1,199.10","$1,199.10",,
A02170339,71341245,Facturado,gp@vsys.com,01/10/2017,31095665,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095666,6,6,$17.10,$102.60,$102.60,,
A02170327,71371798,Facturado,gp@vsys.com,01/10/2017,31095377,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095378,4,4,$199.85,$799.40,$799.40,,
A02170327,71371798,Facturado,gp@vsys.com,01/10/2017,31095361,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095362,4,4,$17.10,$68.40,$68.40,,
A07170023,71450530,Facturado,gp@vsys.com,01/10/2017,31095513,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095514,4,4,$199.85,$799.40,$799.40,,
A07170023,71450530,Facturado,gp@vsys.com,01/10/2017,31095515,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095516,4,4,$17.10,$68.40,$68.40,,
A02170325,71615865,Facturado,gp@vsys.com,01/10/2017,31095631,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095632,4,4,$199.85,$799.40,$799.40,,
A02170325,71615865,Facturado,gp@vsys.com,01/10/2017,31095633,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095634,4,4,$17.10,$68.40,$68.40,,
A02170333,71615863,Facturado,gp@vsys.com,01/10/2017,31095592,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095593,4,4,$199.85,$799.40,$799.40,,
A02170333,71615863,Facturado,gp@vsys.com,01/10/2017,31095594,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095595,4,4,$17.10,$68.40,$68.40,,
A02170338,71445608,Facturado,gp@vsys.com,01/10/2017,31095455,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31095456,4,4,$199.85,$799.40,$799.40,,
A02170338,71445608,Facturado,gp@vsys.com,01/10/2017,31095457,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095458,4,4,$17.10,$68.40,$68.40,,
A02170340,71616600,Facturado,gp@vsys.com,01/10/2017,31095721,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31095722,1,1,$165.73,$165.73,$165.73,,
A02170340,71616600,Facturado,gp@vsys.com,01/10/2017,31095723,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31095724,1,1,$17.10,$17.10,$17.10,,
A03171255,71621173,Facturado,gp@vsys.com,01/10/2017,31192699,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31192702,8,8,$165.73,"$1,325.84","$1,325.84",,
A03171255,71621173,Facturado,gp@vsys.com,01/10/2017,31192712,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31192715,14,8,$137.10,"$1,919.40","$1,096.80",,
A03171255,71621173,Facturado,gp@vsys.com,01/10/2017,31192725,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31192728,4,3,$199.85,$799.40,$599.55,,
A03171255,71621173,Facturado,gp@vsys.com,01/10/2017,31192738,UNC.CUAD.BS.203,UNR.CUAD.BS.203,31192741,22,3,$7.20,$158.40,$21.60,,
A03171255,71621173,Facturado,gp@vsys.com,01/10/2017,31192764,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31192767,26,19,$17.10,$444.60,$324.90,,
A04171195,71621173,Facturado,gp@vsys.com,01/10/2017,31328434,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31328435,1,1,$165.73,$165.73,$165.73,,
A04171294,71621173,Facturado,gp@vsys.com,01/10/2017,31331021,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31331022,1,1,$165.73,$165.73,$165.73,,
A03171255,71621173,Facturado,gp@vsys.com,01/10/2017,31192712,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31192715,14,3,$137.10,"$1,919.40",$411.30,,
A03171255,71621173,Facturado,gp@vsys.com,01/10/2017,31192764,UNC.CUAD.BS.901,UNR.CUAD.BS.103,31192767,26,3,$17.10,$444.60,$51.30,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899625,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30899626,56,54,$121.13,"$6,783.28","$6,541.02",,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899629,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30899630,38,36,$165.73,"$6,297.74","$5,966.28",,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899633,UNC.CUAD.BS.205,UNR.CUAD.BS.205,30899634,3,36,$16.20,$48.60,$583.20,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899635,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30899636,94,90,$17.10,"$1,607.40","$1,539.00",,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899651,UNC.CUAD.BS.902,UNC.CUAD.BS.902,30899651,1,1,$647.10,$647.10,$647.10,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899627,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30899628,4,1,$51.30,$205.20,$51.30,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899625,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30899626,56,2,$121.13,"$6,783.28",$242.26,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899635,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30899636,94,2,$17.10,"$1,607.40",$34.20,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899629,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30899630,38,1,$165.73,"$6,297.74",$165.73,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899635,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30899636,94,1,$17.10,"$1,607.40",$17.10,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899631,UNC.CUAD.BS.203,UNR.CUAD.BS.203,30899632,37,1,$7.20,$266.40,$7.20,,
A01181042,71273275,Facturado,gp@vsys.com,01/02/2018,32593458,UNC.CUAD.BS.102,UNR.CUAD.BS.102,32593459,5,2,$130.06,$650.30,$260.12,,
A01181042,71273275,Facturado,gp@vsys.com,01/02/2018,32593460,UNC.CUAD.BS.901,UNR.CUAD.BS.901,32593461,5,2,$17.10,$85.50,$34.20,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899629,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30899630,38,1,$165.73,"$6,297.74",$165.73,,
A01170014,71273275,Facturado,gp@vsys.com,01/02/2018,30899635,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30899636,94,1,$17.10,"$1,607.40",$17.10,,
A01181042,71273275,Facturado,gp@vsys.com,01/02/2018,32593458,UNC.CUAD.BS.102,UNR.CUAD.BS.102,32593459,5,1,$130.06,$650.30,$130.06,,
