folio,clientName,siteNumber,phase,user,startDate,partId,sku,unrId,unr,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A10190401,SERVICIOS PARA TI S.A. DE C.V. SERVICIOS PARA TI - EL REFUGIO CAMPESTRE,71827242,Facturado,gp@vsys.com,10/03/2019,36387909,UNC.CUAD.918.1,36387910,UNR.CUAD.918.1,1,1,455,455,455,,
A10190401,SERVICIOS PARA TI S.A. DE C.V. SERVICIOS PARA TI - EL REFUGIO CAMPESTRE,71827242,Facturado,gp@vsys.com,10/03/2019,36387911,UNC.CUAD.911.1,36387912,UNR.CUAD.911.1,3,3,24.61,73.83,73.83,,
A10190401,SERVICIOS PARA TI S.A. DE C.V. SERVICIOS PARA TI - EL REFUGIO CAMPESTRE,71827242,Facturado,gp@vsys.com,10/03/2019,36387913,UNC.CUAD.912.1,36388201,UNR.CUAD.912.1,3,3,115.08,345.24,345.24,,
A08190064,SERVICIOS PARA TI S.A. DE C.V. DORAMA OFICINA PACHUCA HGO,71826279,Facturado,gp@vsys.com,9/25/2019,36024131,UNC.CUAD.912.1,36024515,UNR.CUAD.912.1,4,4,115.08,460.32,460.32,,
A10190031,SERVICIOS PARA TI S.A. DE C.V. DORAMA OFICINA PACHUCA HGO,71826279,Facturado,gp@vsys.com,9/25/2019,36347106,UNC.CUAD.912.1,36347204,UNR.CUAD.912.1,1,1,115.08,115.08,115.08,,
A10190031,SERVICIOS PARA TI S.A. DE C.V. DORAMA OFICINA PACHUCA HGO,71826279,Facturado,gp@vsys.com,9/25/2019,36347205,UNC.CUAD.911.1,36347206,UNR.CUAD.911.1,5,5,24.61,123.05,123.05,,
A10190200,SERVICIOS PARA TI S.A. DE C.V. DORAMA OFICINA PACHUCA HGO,71826279,Facturado,gp@vsys.com,9/25/2019,36396057,UNC.CUAD.918.1,36396060,UNR.CUAD.918.1,1,1,455,455,455,,
A10130062,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL NORTE EB GT,71405961,Facturado,gp@vsys.com,12/10/2013,25881111,UNC.CUAD.903.1,25881112,UNR.CUAD.903.1,2,2,162.8,325.6,325.6,,
A10130062,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL NORTE EB GT,71405961,Facturado,gp@vsys.com,12/10/2013,25881113,UNC.CUAD.911.1,25881114,UNR.CUAD.911.1,2,2,12,24,24,,
A10130062,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL NORTE EB GT,71405961,Facturado,gp@vsys.com,12/10/2013,25881115,UNC.CUAD.917.1,25881116,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130063,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CHILPANCINGO EB GT,71405962,Facturado,gp@vsys.com,12/13/2013,25881117,UNC.CUAD.903.1,25881118,UNR.CUAD.903.1,3,2,162.8,488.4,325.6,,
A10130063,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CHILPANCINGO EB GT,71405962,Facturado,gp@vsys.com,12/13/2013,25881119,UNC.CUAD.911.1,25881120,UNR.CUAD.911.1,3,2,12,36,24,,
A10130063,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CHILPANCINGO EB GT,71405962,Facturado,gp@vsys.com,12/13/2013,25881121,UNC.CUAD.917.1,25881122,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A01140037,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR IGUALA EB GT,71405970,Facturado,gp@vsys.com,12/13/2013,26232906,UNC.CUAD.903.1,26232917,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A01140037,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR IGUALA EB GT,71405970,Facturado,gp@vsys.com,12/13/2013,26232918,UNC.CUAD.911.1,26232919,UNR.CUAD.911.1,1,1,12,12,12,,
A10130068,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR IGUALA EB GT,71405970,Facturado,gp@vsys.com,12/13/2013,25881163,UNC.CUAD.903.1,25881164,UNR.CUAD.903.1,3,3,162.8,488.4,488.4,,
A10130068,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR IGUALA EB GT,71405970,Facturado,gp@vsys.com,12/13/2013,25881165,UNC.CUAD.911.1,25881166,UNR.CUAD.911.1,3,3,12,36,36,,
A10130068,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR IGUALA EB GT,71405970,Facturado,gp@vsys.com,12/13/2013,25881167,UNC.CUAD.917.1,25881168,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A01140038,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TAXCO EB GT,71405976,Facturado,gp@vsys.com,12/13/2013,26232920,UNC.CUAD.903.1,26232931,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A01140038,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TAXCO EB GT,71405976,Facturado,gp@vsys.com,12/13/2013,26232932,UNC.CUAD.911.1,26232933,UNR.CUAD.911.1,1,1,12,12,12,,
A10130073,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TAXCO EB GT,71405976,Facturado,gp@vsys.com,12/13/2013,25881209,UNC.CUAD.903.1,25881210,UNR.CUAD.903.1,3,3,162.8,488.4,488.4,,
A10130073,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TAXCO EB GT,71405976,Facturado,gp@vsys.com,12/13/2013,25881211,UNC.CUAD.911.1,25881212,UNR.CUAD.911.1,3,3,12,36,36,,
A10130073,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TAXCO EB GT,71405976,Facturado,gp@vsys.com,12/13/2013,25881213,UNC.CUAD.917.1,25881214,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130064,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUAUHTEMOC EB GT,71405965,Facturado,gp@vsys.com,01/06/2014,25881127,UNC.CUAD.903.1,25881128,UNR.CUAD.903.1,6,6,162.8,976.8,976.8,,
A10130064,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUAUHTEMOC EB GT,71405965,Facturado,gp@vsys.com,01/06/2014,25881129,UNC.CUAD.911.1,25881130,UNR.CUAD.911.1,6,6,12,72,72,,
A10130064,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUAUHTEMOC EB GT,71405965,Facturado,gp@vsys.com,01/06/2014,25881131,UNC.CUAD.917.1,25881132,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130078,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR PAPAGAYO ACA EB GT 2,71405982,Facturado,gp@vsys.com,01/06/2014,25881247,UNC.CUAD.903.1,25881248,UNR.CUAD.903.1,6,6,162.8,976.8,976.8,,
A10130078,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR PAPAGAYO ACA EB GT 2,71405982,Facturado,gp@vsys.com,01/06/2014,25881249,UNC.CUAD.911.1,25881250,UNR.CUAD.911.1,6,6,12,72,72,,
A10130078,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR PAPAGAYO ACA EB GT 2,71405982,Facturado,gp@vsys.com,01/06/2014,25881251,UNC.CUAD.917.1,25881252,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A01140036,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR EJIDO EB GT,71405968,Facturado,gp@vsys.com,01/07/2014,26232892,UNC.CUAD.903.1,26232903,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A01140036,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR EJIDO EB GT,71405968,Facturado,gp@vsys.com,01/07/2014,26232904,UNC.CUAD.911.1,26232905,UNR.CUAD.911.1,1,1,12,12,12,,
A10130067,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR GRAN PLAZA EB,71405969,Facturado,gp@vsys.com,01/08/2014,25881157,UNC.CUAD.903.1,25881158,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A10130067,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR GRAN PLAZA EB,71405969,Facturado,gp@vsys.com,01/08/2014,25881159,UNC.CUAD.911.1,25881160,UNR.CUAD.911.1,1,1,12,12,12,,
A10130067,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR GRAN PLAZA EB,71405969,Facturado,gp@vsys.com,01/08/2014,25881161,UNC.CUAD.917.1,25881162,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130072,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR RENACIOMIENTO EB GT,71405975,Facturado,gp@vsys.com,01/08/2014,25881199,UNC.CUAD.903.1,25881200,UNR.CUAD.903.1,3,2,162.8,488.4,325.6,,
A10130072,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR RENACIOMIENTO EB GT,71405975,Facturado,gp@vsys.com,01/08/2014,25881201,UNC.CUAD.911.1,25881202,UNR.CUAD.911.1,3,2,12,36,24,,
A10130072,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR RENACIOMIENTO EB GT,71405975,Facturado,gp@vsys.com,01/08/2014,25881203,UNC.CUAD.917.1,25881204,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130077,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR AGUAS BLANCAS EB,71405981,Facturado,gp@vsys.com,01/09/2014,25881241,UNC.CUAD.911.1,25881242,UNR.CUAD.911.1,10,10,12,120,120,,
A10130077,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR AGUAS BLANCAS EB,71405981,Facturado,gp@vsys.com,01/09/2014,25881243,UNC.CUAD.917.1,25881244,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130077,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR AGUAS BLANCAS EB,71405981,Facturado,gp@vsys.com,01/09/2014,25881245,UNC.CUAD.903.1,25881246,UNR.CUAD.903.1,10,10,162.8,1628,1628,,
A01140035,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUERNAVACA EB GT,71405967,Facturado,gp@vsys.com,01/10/2014,26232878,UNC.CUAD.903.1,26232889,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A01140035,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUERNAVACA EB GT,71405967,Facturado,gp@vsys.com,01/10/2014,26232890,UNC.CUAD.911.1,26232891,UNR.CUAD.911.1,1,1,12,12,12,,
A10130065,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUERNAVACA EB GT,71405967,Facturado,gp@vsys.com,01/10/2014,25881137,UNC.CUAD.903.1,25881138,UNR.CUAD.903.1,3,3,162.8,488.4,488.4,,
A10130065,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUERNAVACA EB GT,71405967,Facturado,gp@vsys.com,01/10/2014,25881139,UNC.CUAD.911.1,25881140,UNR.CUAD.911.1,3,3,12,36,36,,
A10130065,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUERNAVACA EB GT,71405967,Facturado,gp@vsys.com,01/10/2014,25881141,UNC.CUAD.917.1,25881142,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130074,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TELOLOAPAN EB,71405977,Facturado,gp@vsys.com,01/10/2014,25881219,UNC.CUAD.903.1,25881220,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A10130074,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TELOLOAPAN EB,71405977,Facturado,gp@vsys.com,01/10/2014,25881221,UNC.CUAD.911.1,25881222,UNR.CUAD.911.1,1,1,12,12,12,,
A10130074,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TELOLOAPAN EB,71405977,Facturado,gp@vsys.com,01/10/2014,25881223,UNC.CUAD.917.1,25881224,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130069,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR IXTAPA ZIHUATANEJO EB GT,71405971,Facturado,gp@vsys.com,1/15/2014,25881173,UNC.CUAD.903.1,25881174,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A10130069,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR IXTAPA ZIHUATANEJO EB GT,71405971,Facturado,gp@vsys.com,1/15/2014,25881175,UNC.CUAD.911.1,25881176,UNR.CUAD.911.1,1,1,12,12,12,,
A10130069,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR IXTAPA ZIHUATANEJO EB GT,71405971,Facturado,gp@vsys.com,1/15/2014,25881177,UNC.CUAD.917.1,25881178,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130071,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR PETATLAN EB,71405974,Facturado,gp@vsys.com,1/15/2014,25881189,UNC.CUAD.903.1,25881190,UNR.CUAD.903.1,2,1,162.8,325.6,162.8,,
A10130071,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR PETATLAN EB,71405974,Facturado,gp@vsys.com,1/15/2014,25881191,UNC.CUAD.911.1,25881192,UNR.CUAD.911.1,2,1,12,24,12,,
A10130071,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR PETATLAN EB,71405974,Facturado,gp@vsys.com,1/15/2014,25881193,UNC.CUAD.917.1,25881194,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130076,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ZIHUATANEJO EB GT,71405980,Facturado,gp@vsys.com,1/15/2014,25881231,UNC.CUAD.903.1,25881232,UNR.CUAD.903.1,4,4,162.8,651.2,651.2,,
A10130076,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ZIHUATANEJO EB GT,71405980,Facturado,gp@vsys.com,1/15/2014,25881233,UNC.CUAD.911.1,25881234,UNR.CUAD.911.1,4,4,12,48,48,,
A10130076,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ZIHUATANEJO EB GT,71405980,Facturado,gp@vsys.com,1/15/2014,25881235,UNC.CUAD.917.1,25881236,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130079,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ATOYAC,71405985,Facturado,gp@vsys.com,1/15/2014,25881257,UNC.CUAD.903.1,25881258,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A10130079,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ATOYAC,71405985,Facturado,gp@vsys.com,1/15/2014,25881259,UNC.CUAD.911.1,25881260,UNR.CUAD.911.1,1,1,12,12,12,,
A10130079,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ATOYAC,71405985,Facturado,gp@vsys.com,1/15/2014,25881261,UNC.CUAD.917.1,25881262,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130061,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ARCELIA ER,71405960,Facturado,gp@vsys.com,1/16/2014,25881105,UNC.CUAD.903.1,25881106,UNR.CUAD.903.1,2,2,162.8,325.6,325.6,,
A10130061,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ARCELIA ER,71405960,Facturado,gp@vsys.com,1/16/2014,25881107,UNC.CUAD.911.1,25881108,UNR.CUAD.911.1,2,2,12,24,24,,
A10130061,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ARCELIA ER,71405960,Facturado,gp@vsys.com,1/16/2014,25881109,UNC.CUAD.917.1,25881110,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130070,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR LAZARO CARDENAS EB GT,71405973,Facturado,gp@vsys.com,1/22/2014,25881179,UNC.CUAD.903.1,25881180,UNR.CUAD.903.1,4,2,162.8,651.2,325.6,,
A10130070,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR LAZARO CARDENAS EB GT,71405973,Facturado,gp@vsys.com,1/22/2014,25881181,UNC.CUAD.911.1,25881182,UNR.CUAD.911.1,4,2,12,48,24,,
A10130070,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR LAZARO CARDENAS EB GT,71405973,Facturado,gp@vsys.com,1/22/2014,25881183,UNC.CUAD.917.1,25881184,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130075,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TUSAC EB,71405979,Facturado,gp@vsys.com,1/22/2014,25881225,UNC.CUAD.903.1,25881226,UNR.CUAD.903.1,41,41,162.8,6674.8,6674.8,,
A10130075,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TUSAC EB,71405979,Facturado,gp@vsys.com,1/22/2014,25881227,UNC.CUAD.911.1,25881228,UNR.CUAD.911.1,41,41,12,492,492,,
A10130075,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR TUSAC EB,71405979,Facturado,gp@vsys.com,1/22/2014,25881229,UNC.CUAD.917.1,25881230,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130060,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ALTAMIRANO EB GT,71405959,Facturado,gp@vsys.com,1/24/2014,25881095,UNC.CUAD.903.1,25881096,UNR.CUAD.903.1,3,2,162.8,488.4,325.6,,
A10130060,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ALTAMIRANO EB GT,71405959,Facturado,gp@vsys.com,1/24/2014,25881097,UNC.CUAD.911.1,25881098,UNR.CUAD.911.1,3,2,12,36,24,,
A10130060,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR ALTAMIRANO EB GT,71405959,Facturado,gp@vsys.com,1/24/2014,25881099,UNC.CUAD.917.1,25881100,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A01140039,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL SUR EB,71406089,Facturado,gp@vsys.com,02/11/2014,26232934,UNC.CUAD.903.1,26232966,UNR.CUAD.903.1,4,4,162.8,651.2,651.2,,
A01140039,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL SUR EB,71406089,Facturado,gp@vsys.com,02/11/2014,26232967,UNC.CUAD.911.1,26232968,UNR.CUAD.911.1,4,4,12,48,48,,
A10130080,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL SUR EB,71406089,Facturado,gp@vsys.com,02/11/2014,25881267,UNC.CUAD.911.1,25881268,UNR.CUAD.911.1,76,56,12,912,672,,
A10130080,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL SUR EB,71406089,Facturado,gp@vsys.com,02/11/2014,25881275,UNC.CUAD.903.1,25881276,UNR.CUAD.903.1,56,56,162.8,9116.8,9116.8,,
A11130044,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL SUR EB,71406089,Facturado,gp@vsys.com,02/11/2014,25966553,UNC.CUAD.903.1,25966554,UNR.CUAD.903.1,28,28,162.8,4558.4,4558.4,,
A11130044,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL SUR EB,71406089,Facturado,gp@vsys.com,02/11/2014,25966555,UNC.CUAD.911.1,25966556,UNR.CUAD.911.1,28,28,12,336,336,,
A10130080,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CENTRAL SUR EB,71406089,Facturado,gp@vsys.com,02/11/2014,25881277,UNC.CUAD.917.1,25881278,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A01140040,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DEL SUR TECPAN,71419555,Facturado,gp@vsys.com,2/19/2014,26232969,UNC.CUAD.903.1,26232980,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A01140040,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DEL SUR TECPAN,71419555,Facturado,gp@vsys.com,2/19/2014,26232981,UNC.CUAD.911.1,26232982,UNR.CUAD.911.1,1,1,12,12,12,,
A10130081,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DEL SUR TECPAN,71419555,Facturado,gp@vsys.com,2/19/2014,25881279,UNC.CUAD.903.1,25881280,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A10130081,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DEL SUR TECPAN,71419555,Facturado,gp@vsys.com,2/19/2014,25881281,UNC.CUAD.911.1,25881282,UNR.CUAD.911.1,1,1,12,12,12,,
A10130081,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DEL SUR TECPAN,71419555,Facturado,gp@vsys.com,2/19/2014,25881283,UNC.CUAD.917.1,25881284,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A01140041,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA SAN JERONIMO,71419556,Facturado,gp@vsys.com,2/19/2014,26232983,UNC.CUAD.903.1,26232994,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A01140041,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA SAN JERONIMO,71419556,Facturado,gp@vsys.com,2/19/2014,26232995,UNC.CUAD.911.1,26232996,UNR.CUAD.911.1,1,1,12,12,12,,
A10130082,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA SAN JERONIMO,71419556,Facturado,gp@vsys.com,2/19/2014,25881289,UNC.CUAD.903.1,25881290,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A10130082,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA SAN JERONIMO,71419556,Facturado,gp@vsys.com,2/19/2014,25881291,UNC.CUAD.911.1,25881292,UNR.CUAD.911.1,1,1,12,12,12,,
A10130082,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA SAN JERONIMO,71419556,Facturado,gp@vsys.com,2/19/2014,25881297,UNC.CUAD.917.1,25881298,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130084,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA COYUCA,71419558,Facturado,gp@vsys.com,2/20/2014,25881309,UNC.CUAD.903.1,25881310,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A10130084,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA COYUCA,71419558,Facturado,gp@vsys.com,2/20/2014,25881311,UNC.CUAD.911.1,25881312,UNR.CUAD.911.1,1,1,12,12,12,,
A10130084,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA COYUCA,71419558,Facturado,gp@vsys.com,2/20/2014,25881313,UNC.CUAD.917.1,25881314,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A01140042,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DIAMANTE ACAPULCO,71419557,Facturado,gp@vsys.com,03/03/2014,26232997,UNC.CUAD.903.1,26233015,UNR.CUAD.903.1,2,1,162.8,325.6,162.8,,
A01140042,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DIAMANTE ACAPULCO,71419557,Facturado,gp@vsys.com,03/03/2014,26233016,UNC.CUAD.911.1,26233017,UNR.CUAD.911.1,2,1,12,24,12,,
A10130083,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DIAMANTE ACAPULCO,71419557,Facturado,gp@vsys.com,03/03/2014,25881299,UNC.CUAD.911.1,25881300,UNR.CUAD.911.1,1,1,12,12,12,,
A10130083,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DIAMANTE ACAPULCO,71419557,Facturado,gp@vsys.com,03/03/2014,25881301,UNC.CUAD.917.1,25881302,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A10130083,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V ESTRELLA ROJA DIAMANTE ACAPULCO,71419557,Facturado,gp@vsys.com,03/03/2014,25881307,UNC.CUAD.903.1,25881308,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A11130043,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUAUHTEMOC EB GT,71405965,Facturado,gp@vsys.com,03/07/2014,25966549,UNC.CUAD.903.1,25966550,UNR.CUAD.903.1,2,2,162.8,325.6,325.6,,
A11130043,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUAUHTEMOC EB GT,71405965,Facturado,gp@vsys.com,03/07/2014,25966551,UNC.CUAD.911.1,25966552,UNR.CUAD.911.1,2,2,12,24,24,,
A01140034,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUAUHTEMOC EB GT,71405965,Facturado,gp@vsys.com,03/07/2014,26232864,UNC.CUAD.903.1,26232875,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A01140034,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR CUAUHTEMOC EB GT,71405965,Facturado,gp@vsys.com,03/07/2014,26232876,UNC.CUAD.911.1,26232877,UNR.CUAD.911.1,1,1,12,12,12,,
A10130070,AUTOTRANSPORTES ESTRELLA ROJA DEL SUR S.A DE C.V OMNISUR LAZARO CARDENAS EB GT,71405973,Facturado,gp@vsys.com,1/22/2014,25881179,UNC.CUAD.903.1,25881180,UNR.CUAD.903.1,4,2,162.8,651.2,325.6,,
