folio,siteNumber,phase,clientName,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A05140096,70042293,Facturado,"BACHOCO, S.A. DE C.V. BACHOCO DIVISION NTE",gp@vsys.com,11/30/2016,26620110,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,26620303,46,1,162.8,7488.8,162.8,,
A05140096,70042293,Facturado,"BACHOCO, S.A. DE C.V. BACHOCO DIVISION NTE",gp@vsys.com,11/30/2016,26620304,UNC.CUAD.911.1,UNR.CUAD.911.1,26620305,61,1,12,804,12,,
A05140096,70042293,Facturado,"BACHOCO, S.A. DE C.V. BACHOCO DIVISION NTE",gp@vsys.com,11/30/2016,26620110,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,26620303,46,3,162.8,7488.8,488.4,,
A05140096,70042293,Facturado,"BACHOCO, S.A. DE C.V. BACHOCO DIVISION NTE",gp@vsys.com,11/30/2016,26620304,UNC.CUAD.911.1,UNR.CUAD.911.1,26620305,61,3,12,804,36,,
A05140054,71360218,Facturado,"BACHOCO, S.A. DE C.V. DIVISION BAJIO",gp@vsys.com,4/18/2017,26608112,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,26608609,122,3,162.8,19861.6,488.4,,
A05140054,71360218,Facturado,"BACHOCO, S.A. DE C.V. DIVISION BAJIO",gp@vsys.com,4/18/2017,26608754,UNC.CUAD.911.1,UNR.CUAD.911.1,26608755,135,3,12,1620,36,,
A05140070,71360377,Facturado,"BACHOCO, S.A. DE C.V. PLANTA DE ALIMENTOS CELAYA",gp@vsys.com,10/11/2016,26612132,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,26612430,58,1,162.8,11396,162.8,,
A05140070,71360377,Facturado,"BACHOCO, S.A. DE C.V. PLANTA DE ALIMENTOS CELAYA",gp@vsys.com,10/11/2016,26612431,UNC.CUAD.911.1,UNR.CUAD.911.1,26612432,67,1,12,1008,12,,
A05140054,71360218,Facturado,"BACHOCO, S.A. DE C.V. DIVISION BAJIO",gp@vsys.com,4/18/2017,26608112,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,26608609,122,3,162.8,19861.6,488.4,,
A05140054,71360218,Facturado,"BACHOCO, S.A. DE C.V. DIVISION BAJIO",gp@vsys.com,4/18/2017,26608754,UNC.CUAD.911.1,UNR.CUAD.911.1,26608755,135,3,12,1620,36,,
A05140054,71360218,Facturado,"BACHOCO, S.A. DE C.V. DIVISION BAJIO",gp@vsys.com,4/18/2017,26608112,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,26608609,122,1,162.8,19861.6,162.8,,
A05140054,71360218,Facturado,"BACHOCO, S.A. DE C.V. DIVISION BAJIO",gp@vsys.com,4/18/2017,26608754,UNC.CUAD.911.1,UNR.CUAD.911.1,26608755,135,1,12,1620,12,,
A05140054,71360218,Facturado,"BACHOCO, S.A. DE C.V. DIVISION BAJIO",gp@vsys.com,4/18/2017,26608112,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,26608609,122,1,162.8,19861.6,162.8,,
A05140054,71360218,Facturado,"BACHOCO, S.A. DE C.V. DIVISION BAJIO",gp@vsys.com,4/18/2017,26608754,UNC.CUAD.911.1,UNR.CUAD.911.1,26608755,135,1,12,1620,12,,
A02140007,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26329866,UNC.CUAD.901.1,UNR.CUAD.901.1,26330231,60,7,136.3,8178,954.1,,
A02140258,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330876,UNC.CUAD.904.1,UNR.CUAD.904.1,26330231,205,128,162.8,33374,20838.4,,
A02140258,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330878,UNC.CUAD.906.1,UNR.CUAD.906.1,26330231,200,179,18.5,3700,3311.5,,
A02140260,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330897,UNC.CUAD.907.1,UNR.CUAD.907.1,26331904,200,181,18.5,3700,3348.5,,
A02140260,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26331918,UNC.CUAD.916.1,UNR.CUAD.916.1,26330231,7,7,262.5,1837.5,1837.5,,
A02140260,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26331925,UNC.CUAD.918.1,UNR.CUAD.918.1,26330231,3,2,455,1365,910,,
A02140260,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26331923,UNC.CUAD.919.1,UNR.CUAD.919.1,26330231,3,2,455,1365,910,,
A04140059,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26544618,UNC.CUAD.903.1,UNR.CUAD.903.1,26544629,550,529,162.8,89540,86121.2,,
A02140007,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26329866,UNC.CUAD.901.1,UNR.CUAD.901.1,26330231,60,2,136.3,8178,272.6,,
A02140258,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330876,UNC.CUAD.904.1,UNR.CUAD.904.1,26330231,205,1,162.8,33374,162.8,,
A02140258,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330878,UNC.CUAD.906.1,UNR.CUAD.906.1,26330231,200,5,18.5,3700,92.5,,
A04140059,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26544618,UNC.CUAD.903.1,UNR.CUAD.903.1,26544629,550,21,162.8,89540,3418.8,,
A04140061,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,7/21/2014,26544642,UNC.CUAD.903.1,UNR.CUAD.903.1,26544653,493,76,162.8,80260.4,12372.8,,
A04140061,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,7/21/2014,26544642,UNC.CUAD.903.1,UNR.CUAD.903.1,26544653,493,365,162.8,80260.4,59422,,
A02140258,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330876,UNC.CUAD.904.1,UNR.CUAD.904.1,26330231,205,66,162.8,33374,10744.8,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,414,162.8,80260.4,67399.2,,
A04140061,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,7/21/2014,26544642,UNC.CUAD.903.1,UNR.CUAD.903.1,26544653,493,52,162.8,80260.4,8465.6,,
A02140258,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330876,UNC.CUAD.904.1,UNR.CUAD.904.1,26330231,205,10,162.8,33374,1628,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,8,162.8,80260.4,1302.4,,
A10140173 ,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,7,162.8,16280,1139.6,,
A02140258,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330878,UNC.CUAD.906.1,UNR.CUAD.906.1,26330231,200,5,18.5,3700,92.5,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,22,162.8,80260.4,3581.6,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,4,162.8,80260.4,651.2,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,7,162.8,80260.4,1139.6,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,1,162.8,16280,162.8,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,4,162.8,80260.4,651.2,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,2,162.8,80260.4,325.6,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,1,162.8,16280,162.8,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,7,162.8,80260.4,1139.6,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,1,162.8,80260.4,162.8,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/13/2015,27378340,UNC.CUAD.912.1,UNR.CUAD.912.1,27378648,100,2,162.8,16280,325.6,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,9,162.8,80260.4,1465.2,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,8,162.8,80260.4,1302.4,,
A02140260,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330897,UNC.CUAD.907.1,UNR.CUAD.907.1,26331904,200,1,18.5,3700,18.5,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,7,162.8,16280,1139.6,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,3,162.8,16280,488.4,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,1,162.8,16280,162.8,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,2,162.8,16280,325.6,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,2,162.8,16280,325.6,,
A02140260,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330897,UNC.CUAD.907.1,UNR.CUAD.907.1,26331904,200,2,18.5,3700,37,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,6,162.8,16280,976.8,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,5,162.8,16280,814,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,3,162.8,16280,488.4,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,5,162.8,16280,814,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,2,162.8,16280,325.6,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,3,162.8,16280,488.4,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,2,162.8,16280,325.6,,
A02140260,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330897,UNC.CUAD.907.1,UNR.CUAD.907.1,26331904,200,1,18.5,3700,18.5,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26544618,UNC.CUAD.903.1,UNR.CUAD.903.1,26544629,550,4,162.8,80260.4,651.2,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,2,162.8,16280,325.6,,
A04140062,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,9/16/2014,26544630,UNC.CUAD.903.1,UNR.CUAD.903.1,26544641,493,2,162.8,80260.4,325.6,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,7,162.8,16280,1139.6,,
A02140260,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330897,UNC.CUAD.907.1,UNR.CUAD.907.1,26331904,200,2,18.5,3700,37,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,4,162.8,16280,651.2,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,5,162.8,16280,814,,
A02140258,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,6/16/2014,26330876,UNC.CUAD.904.1,UNR.CUAD.904.1,26330231,205,2,162.8,16280,325.6,,
A10140173,70085860,Facturado,BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS SNC  ALPINA 908,gp@vsys.com,11/16/2014,27378031,UNC.CUAD.904.1,UNR.CUAD.904.1,27378339,100,1,162.8,16280,162.8,,
A03180483,70085860,Facturado,"BANCO DEL AHORRO NACIONAL Y SERVICIOS
FINANCIEROS SNC ALPINA 908",gp@vsys.com,7/30/2018,32781730,UNC.CUAD.V9.2,UNR.CUAD.V9.2,32781859,10,5,162.8,1628,814,,
A07180567,70085860,Facturado,"BANCO DEL AHORRO NACIONAL Y SERVICIOS
FINANCIEROS SNC ALPINA 908",gp@vsys.com,9/14/2018,33284616,UNC.CUAD.V9.2,UNR.CUAD.V9.2,33284685,5,5,125.85,629.25,629.25,,
A07180817,70085860,Facturado,BANSEFI,gp@vsys.com,3/14/2019,33325194,UNC.CUAD.V9.2,UNR.CUAD.V9.2,33325359,2,2,125.85,251.7,251.7,,
A01170410,71603993,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER QUERÉTARO ZARAGOZA",gp@vsys.com,3/27/2017,30989786,UNC.CUAD.904.1,UNR.CUAD.904.1,30989786,1,1,162.8,162.8,162.8,,
A01170414,71604003,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER LOMAS ANÁHUAC",gp@vsys.com,3/27/2017,30989844,UNC.CUAD.911.1,UNR.CUAD.911.1,30989844,1,1,12,12,12,,
A01170414,71604003,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER LOMAS ANÁHUAC",gp@vsys.com,3/27/2017,30989846,UNC.CUAD.904.1,UNR.CUAD.904.1,30989846,1,1,162.8,162.8,162.8,,
A01170420,71604019,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER LOS REYES",gp@vsys.com,3/29/2017,30989900,UNC.CUAD.904.1,UNR.CUAD.904.1,30989900,1,1,162.8,162.8,162.8,,
A01170420,71604019,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER LOS REYES",gp@vsys.com,3/29/2017,30989914,UNC.CUAD.911.1,UNR.CUAD.911.1,30989914,1,1,12,12,12,,
A01170421,71604022,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  FRESKO VALLARTA",gp@vsys.com,3/22/2017,30989924,UNC.CUAD.904.1,UNR.CUAD.904.1,30989924,1,1,162.8,162.8,162.8,,
A01170421,71604022,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  FRESKO VALLARTA",gp@vsys.com,3/22/2017,30989938,UNC.CUAD.911.1,UNR.CUAD.911.1,30989938,1,1,12,12,12,,
A01170429,71610837,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER TLALPAN",gp@vsys.com,3/28/2017,30991164,UNC.CUAD.904.1,UNR.CUAD.904.1,30991164,1,1,162.8,162.8,162.8,,
A01170429,71610837,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER TLALPAN",gp@vsys.com,3/28/2017,30991178,UNC.CUAD.911.1,UNR.CUAD.911.1,30991178,1,1,12,12,12,,
A01170430,71604185,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER COYOACÁN",gp@vsys.com,3/22/2017,30990044,UNC.CUAD.904.1,UNR.CUAD.904.1,30990044,1,1,162.8,162.8,162.8,,
A01170430,71604185,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER COYOACÁN",gp@vsys.com,3/22/2017,30990058,UNC.CUAD.911.1,UNR.CUAD.911.1,30990058,1,1,12,12,12,,
A01170434,71610903,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER QUERETARO ESTADIO",gp@vsys.com,3/29/2017,30991224,UNC.CUAD.904.1,UNR.CUAD.904.1,30991224,1,1,162.8,162.8,162.8,,
A01170434,71610903,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER QUERETARO ESTADIO",gp@vsys.com,3/29/2017,30991238,UNC.CUAD.911.1,UNR.CUAD.911.1,30991238,1,1,12,12,12,,
A01170435,71604191,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER GUANAJUATO POZUELOS",gp@vsys.com,3/28/2017,30990104,UNC.CUAD.904.1,UNR.CUAD.904.1,30990104,1,1,162.8,162.8,162.8,,
A01170435,71604191,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  LA COMER GUANAJUATO POZUELOS",gp@vsys.com,3/28/2017,30990118,UNC.CUAD.911.1,UNR.CUAD.911.1,30990118,1,1,12,12,12,,
A03170130,71609931,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B FRESKO PABELLÓN BOSQUES",gp@vsys.com,3/23/2017,30969461,UNC.CUAD.904.1,UNR.CUAD.904.1,30969461,1,1,162.8,162.8,162.8,,
A03170130,71609931,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B  FRESKO PABELLÓN BOSQUES",gp@vsys.com,3/23/2017,30969475,UNC.CUAD.911.1,UNR.CUAD.911.1,30969475,1,1,12,12,12,,
A04170096,71604185,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER COYOACÁN",gp@vsys.com,3/30/2017,31254510,UNC.CUAD.904.1,UNR.CUAD.904.1,31254523,1,1,162.8,162.8,162.8,,
A01170386,71610770,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B FRESKO JURIQUILLA",gp@vsys.com,4/3/2017,30969593,UNC.CUAD.904.1,UNR.CUAD.904.1,30969606,1,1,162.8,162.8,162.8,,
A01170386,71610770,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B FRESKO JURIQUILLA",gp@vsys.com,4/3/2017,30969607,UNC.CUAD.911.1,UNR.CUAD.911.1,30969608,1,1,12,12,12,,
A01170424,71604089,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER OLIVAR",gp@vsys.com,4/3/2017,30989964,UNC.CUAD.904.1,UNR.CUAD.904.1,30989977,1,1,162.8,162.8,162.8,,
A01170424,71604089,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER OLIVAR",gp@vsys.com,4/3/2017,30989978,UNC.CUAD.911.1,UNR.CUAD.911.1,30989979,1,1,12,12,12,,
A01170437,71604442,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER SANTA MARÍA LA RIBERA",gp@vsys.com,4/4/2017,30990144,UNC.CUAD.904.1,UNR.CUAD.904.1,30990157,1,1,162.8,162.8,162.8,,
A01170437,71604442,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER SANTA MARÍA LA RIBERA",gp@vsys.com,4/4/2017,30990158,UNC.CUAD.911.1,UNR.CUAD.911.1,30990159,1,1,12,12,12,,
A01170382,71609933,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER IZTAPALAPA LAS TORRES",gp@vsys.com,4/4/2017,30969481,UNC.CUAD.904.1,UNR.CUAD.904.1,30969494,1,1,162.8,162.8,162.8,,
A01170382,71609933,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER IZTAPALAPA LAS TORRES",gp@vsys.com,4/4/2017,30969495,UNC.CUAD.911.1,UNR.CUAD.911.1,30969496,1,1,12,12,12,,
A01170412,71603999,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER IRAPUATO",gp@vsys.com,4/4/2017,30989804,UNC.CUAD.904.1,UNR.CUAD.904.1,30989817,1,1,162.8,162.8,162.8,,
A01170412,71603999,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER IRAPUATO",gp@vsys.com,4/4/2017,30989818,UNC.CUAD.911.1,UNR.CUAD.911.1,30989819,1,1,12,12,12,,
A01170425,71604111,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER SAN JUAN DEL RÍO",gp@vsys.com,4/5/2017,30989980,UNC.CUAD.904.1,UNR.CUAD.904.1,30989993,1,1,162.8,162.8,162.8,,
A01170425,71604111,Facturado,"BANCO MERCANTIL DEL NORTE, S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO B LA COMER SAN JUAN DEL RÍO",gp@vsys.com,4/5/2017,30989994,UNC.CUAD.911.1,UNR.CUAD.911.1,30989995,1,1,12,12,12,,
